Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FGP,3P,3PA,3PP,2P,2PA,2PP,eFGP,FT,FTA,FTP,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,Steven Adams,C,26,OKC,49,49,27.0,4.4,7.6,.583,0.0,0.1,.333,4.4,7.6,.585,.584,1.8,3.0,.588,3.3,6.0,9.3,2.6,0.7,1.1,1.5,2.0,10.7
2020,Bam Adebayo,PF,22,MIA,54,54,34.5,6.2,10.7,.579,0.0,0.2,.091,6.2,10.5,.588,.580,3.4,5.1,.681,2.6,7.8,10.4,4.9,1.2,1.2,2.7,2.4,15.8
2020,LaMarcus Aldridge,C,34,SAS,50,50,33.2,7.4,14.9,.501,1.2,2.9,.407,6.3,12.0,.523,.540,3.0,3.6,.830,2.0,5.6,7.6,2.4,0.6,1.6,1.4,2.4,19.1
2020,Nickeil Alexander-Walker,SG,21,NOP,41,0,12.2,1.9,5.5,.339,1.0,2.9,.342,0.9,2.7,.336,.427,0.4,0.7,.607,0.2,1.8,2.0,1.8,0.3,0.2,1.0,1.1,5.1
2020,Grayson Allen,SG,24,MEM,30,0,16.6,2.6,5.9,.449,1.1,3.0,.363,1.5,2.8,.541,.543,1.0,1.2,.857,0.2,2.0,2.2,1.4,0.2,0.0,0.8,1.2,7.4
2020,Jarrett Allen,C,21,BRK,53,49,26.6,4.3,6.7,.641,0.0,0.1,.000,4.3,6.6,.651,.641,2.4,3.8,.631,3.1,6.6,9.7,1.4,0.6,1.5,1.1,2.4,11.1
2020,Kadeem Allen,SG,27,NYK,10,0,11.7,1.9,4.4,.432,0.5,1.6,.313,1.4,2.8,.500,.489,0.7,1.1,.636,0.2,0.7,0.9,2.1,0.5,0.2,0.8,0.7,5.0
2020,Al-Farouq Aminu,PF,29,ORL,18,2,21.1,1.4,4.8,.291,0.5,2.0,.250,0.9,2.8,.320,.343,1.1,1.6,.655,1.3,3.5,4.8,1.2,1.0,0.4,0.9,1.5,4.3
2020,Justin Anderson,SF,26,BRK,3,0,5.7,0.3,2.0,.167,0.0,1.0,.000,0.3,1.0,.333,.167,0.3,0.7,.500,0.0,0.7,0.7,0.0,0.0,0.3,0.0,0.7,1.0
2020,Kyle Anderson,PF,26,MEM,48,9,18.1,2.2,4.4,.498,0.2,0.9,.195,2.0,3.6,.570,.516,0.7,1.1,.648,0.9,3.2,4.1,2.1,0.8,0.5,0.9,1.5,5.3
2020,Ryan Anderson,PF,31,HOU,2,0,7.0,1.0,3.5,.286,0.5,2.5,.200,0.5,1.0,.500,.357,0.0,0.0,,0.0,3.5,3.5,1.0,0.5,0.0,0.5,0.5,2.5
2020,Giannis Antetokounmpo,PF,25,MIL,48,48,30.9,11.0,20.1,.549,1.5,4.9,.313,9.5,15.2,.625,.587,6.4,10.4,.614,2.5,11.0,13.5,5.8,1.1,1.1,3.7,3.1,30.0
2020,Kostas Antetokounmpo,PF,22,LAL,3,0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0
2020,Thanasis Antetokounmpo,SF,27,MIL,15,1,4.1,0.9,1.5,.565,0.0,0.2,.000,0.9,1.3,.650,.565,0.3,0.6,.444,0.4,0.1,0.5,0.4,0.1,0.1,0.3,0.6,2.0
2020,Carmelo Anthony,PF,35,POR,40,40,32.5,5.8,13.9,.414,1.4,3.9,.350,4.4,10.0,.439,.463,2.2,2.6,.837,1.3,5.3,6.6,1.5,0.8,0.5,1.8,3.0,15.1
2020,OG Anunoby,SF,22,TOR,54,53,29.1,4.1,8.2,.499,1.3,3.4,.372,2.8,4.8,.588,.576,0.8,1.2,.662,1.1,4.3,5.4,1.5,1.2,0.6,1.2,2.4,10.2
2020,Ryan Arcidiacono,PG,25,CHI,51,0,15.0,1.5,3.5,.411,0.9,2.2,.407,0.5,1.3,.418,.539,0.4,0.5,.714,0.3,1.4,1.7,1.5,0.4,0.1,0.6,1.6,4.2
2020,Trevor Ariza,SF,34,TOT,43,11,26.5,2.4,5.7,.427,1.3,3.7,.363,1.1,2.0,.547,.545,0.8,1.0,.833,0.7,3.9,4.6,1.6,1.3,0.3,0.9,2.0,7.0
2020,Trevor Ariza,SF,34,SAC,32,0,24.7,2.0,5.2,.388,1.3,3.8,.352,0.7,1.3,.488,.518,0.7,0.8,.778,0.7,3.9,4.6,1.6,1.1,0.2,0.9,2.0,6.0
2020,Trevor Ariza,SF,34,POR,11,11,31.5,3.7,7.4,.506,1.4,3.5,.395,2.4,3.9,.605,.599,1.3,1.4,.933,0.6,3.9,4.5,1.7,1.7,0.4,0.8,2.2,10.1
2020,D.J. Augustin,PG,32,ORL,39,6,26.0,3.3,8.4,.393,1.2,3.5,.346,2.1,4.9,.426,.465,2.9,3.3,.877,0.4,2.1,2.4,4.7,0.7,0.0,1.4,1.1,10.7
2020,Deandre Ayton,C,21,PHO,23,18,33.0,8.4,15.6,.539,0.0,0.1,.000,8.4,15.5,.542,.539,2.0,2.4,.804,4.0,8.0,12.0,2.2,0.7,1.6,1.9,3.1,18.7
2020,Dwayne Bacon,SG,24,CHO,39,11,17.6,2.2,6.3,.348,0.5,1.7,.284,1.7,4.5,.373,.387,0.9,1.4,.660,0.4,2.2,2.6,1.3,0.6,0.1,0.9,1.3,5.7
2020,Marvin Bagley,PF,20,SAC,13,6,25.7,6.0,12.8,.467,0.3,1.7,.182,5.7,11.2,.510,.479,1.9,2.4,.806,2.2,5.2,7.5,0.8,0.5,0.9,1.4,3.3,14.2
2020,Lonzo Ball,PG,22,NOP,47,38,32.0,4.4,11.1,.400,2.4,6.4,.366,2.1,4.7,.445,.506,0.6,1.1,.566,1.1,4.9,6.1,6.7,1.3,0.5,3.0,2.0,11.9
2020,Mo Bamba,C,21,ORL,50,0,14.9,2.2,4.7,.468,0.6,1.7,.337,1.6,3.0,.543,.530,0.4,0.6,.688,1.5,3.5,5.0,0.7,0.4,1.4,0.8,1.9,5.5
2020,J.J. Barea,PG,35,DAL,17,4,15.5,3.4,7.5,.453,1.4,2.9,.460,2.1,4.6,.449,.543,0.8,0.8,1.000,0.5,1.5,2.0,3.7,0.2,0.1,1.2,0.7,9.0
2020,Harrison Barnes,PF,27,SAC,54,54,34.6,5.0,11.1,.452,1.3,3.6,.362,3.7,7.5,.495,.511,3.1,3.9,.802,1.0,3.9,4.9,2.2,0.6,0.1,1.2,1.2,14.5
2020,RJ Barrett,SG,19,NYK,45,44,30.5,4.9,12.7,.388,1.1,3.4,.318,3.8,9.3,.413,.430,2.8,4.5,.611,1.0,4.1,5.1,2.4,1.0,0.4,2.1,2.3,13.6
2020,Will Barton,SF,29,DEN,48,48,33.3,5.8,12.9,.447,1.8,4.8,.382,3.9,8.1,.485,.517,1.8,2.4,.761,1.5,5.0,6.5,3.7,1.1,0.5,1.4,2.0,15.1
2020,Keita Bates-Diop,SF,24,TOT,39,0,17.1,2.3,5.3,.428,0.8,2.4,.330,1.5,2.9,.509,.502,1.3,1.8,.710,0.5,2.3,2.9,0.8,0.4,0.5,0.4,1.0,6.6
2020,Keita Bates-Diop,SF,24,MIN,37,0,17.5,2.4,5.6,.422,0.8,2.5,.330,1.5,3.0,.500,.498,1.2,1.8,.708,0.6,2.4,3.0,0.8,0.5,0.5,0.4,1.0,6.8
2020,Keita Bates-Diop,SF,24,DEN,2,0,9.5,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,1.5,2.0,.750,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,3.5
2020,Nicolas Batum,SF,31,CHO,22,3,23.0,1.3,3.7,.346,0.6,2.2,.286,0.6,1.5,.438,.432,0.4,0.5,.900,1.1,3.4,4.5,3.0,0.8,0.4,1.0,1.9,3.6
2020,Aron Baynes,C,33,PHO,33,25,22.9,4.4,9.0,.490,1.3,3.8,.333,3.2,5.2,.605,.560,1.3,1.8,.721,1.6,4.1,5.8,1.9,0.2,0.6,1.2,3.5,11.5
2020,Kent Bazemore,SF-SG,30,TOT,54,21,24.7,2.7,7.6,.353,1.2,3.7,.328,1.4,3.8,.377,.434,1.5,1.9,.777,0.4,3.6,4.0,1.3,1.0,0.6,1.3,2.8,8.0
2020,Kent Bazemore,SF,30,POR,43,21,25.8,2.6,7.6,.347,1.3,4.0,.327,1.3,3.6,.368,.433,1.3,1.7,.806,0.3,3.7,4.0,1.4,1.0,0.7,1.4,2.8,7.9
2020,Kent Bazemore,SG,30,SAC,11,0,20.2,2.8,7.5,.378,0.9,2.7,.333,1.9,4.7,.404,.439,2.0,2.8,.710,0.7,3.4,4.1,1.0,1.0,0.4,1.1,2.5,8.5
2020,Darius Bazley,PF,19,OKC,53,8,17.2,1.7,4.3,.383,0.6,1.9,.300,1.1,2.5,.446,.448,0.6,0.9,.681,0.4,3.3,3.7,0.5,0.4,0.7,0.8,0.8,4.5
2020,Bradley Beal,SG,26,WAS,46,46,35.5,10.0,22.0,.454,2.5,7.9,.322,7.4,14.1,.528,.512,6.6,7.9,.843,1.0,3.4,4.4,6.2,1.0,0.4,3.2,2.2,29.1
2020,Malik Beasley,SG,23,TOT,44,3,19.2,3.2,8.1,.395,1.6,4.4,.371,1.6,3.7,.423,.496,0.8,1.0,.860,0.3,1.9,2.2,1.3,0.8,0.1,1.0,1.3,8.9
2020,Malik Beasley,SG,23,DEN,41,0,18.2,2.9,7.3,.389,1.4,3.9,.360,1.4,3.4,.421,.485,0.8,0.9,.868,0.2,1.7,1.9,1.2,0.8,0.1,0.9,1.2,7.9
2020,Malik Beasley,SG,23,MIN,3,3,32.7,8.0,18.7,.429,4.7,11.0,.424,3.3,7.7,.435,.554,1.3,1.7,.800,1.3,5.3,6.7,3.0,0.7,0.0,2.3,2.7,22.0
2020,Marco Belinelli,SG,33,SAS,47,0,15.1,1.9,5.1,.371,1.0,2.8,.346,0.9,2.3,.402,.467,0.7,0.9,.780,0.1,1.6,1.6,1.3,0.2,0.0,0.3,0.8,5.4
2020,Jordan Bell,C,25,MIN,27,0,8.7,1.2,2.2,.533,0.1,0.3,.222,1.1,1.9,.588,.550,0.6,1.1,.586,1.0,1.9,2.9,0.5,0.1,0.4,0.7,0.6,3.1
2020,DeAndre' Bembry,SG,25,ATL,43,4,21.3,2.4,5.3,.456,0.3,1.5,.231,2.1,3.8,.546,.489,0.6,1.1,.542,0.8,2.7,3.5,1.9,1.3,0.4,1.4,2.0,5.8
2020,Dragan Bender,SF,22,MIL,7,0,13.0,1.4,3.0,.476,0.6,1.3,.444,0.9,1.7,.500,.571,0.3,0.4,.667,0.0,2.9,2.9,1.3,0.0,0.7,0.7,2.3,3.7
2020,Dāvis Bertāns,PF,27,WAS,44,4,29.3,4.8,11.1,.436,3.5,8.4,.424,1.3,2.7,.475,.596,1.8,2.0,.867,0.7,3.9,4.6,1.8,0.7,0.7,1.0,2.5,15.0
2020,Patrick Beverley,PG,31,LAC,40,40,28.0,3.1,7.3,.430,1.6,4.4,.364,1.5,2.9,.530,.540,0.6,1.0,.632,1.3,4.5,5.8,4.0,1.2,0.6,1.4,3.2,8.5
2020,Khem Birch,C,27,ORL,38,24,20.3,1.5,3.0,.496,0.0,0.0,.000,1.5,2.9,.500,.496,1.1,1.8,.612,1.8,2.9,4.7,0.9,0.4,0.6,0.6,1.9,4.0
2020,Goga Bitadze,C,20,IND,42,2,8.6,1.2,2.6,.481,0.1,0.6,.160,1.1,2.0,.578,.500,0.5,0.7,.690,0.5,1.5,2.1,0.5,0.1,0.6,0.5,1.2,3.0
2020,Bismack Biyombo,C,27,CHO,45,26,19.2,2.9,5.3,.542,0.0,0.0,,2.9,5.3,.542,.542,1.7,2.8,.614,2.4,3.5,5.8,0.9,0.2,0.8,0.9,2.2,7.5
2020,Nemanja Bjelica,PF,31,SAC,54,51,28.4,4.6,9.6,.485,2.1,4.6,.449,2.6,5.0,.517,.592,1.0,1.1,.852,1.7,4.7,6.4,2.8,0.9,0.6,1.5,3.1,12.3
2020,Eric Bledsoe,PG,30,MIL,46,46,27.1,5.8,12.0,.480,1.2,3.6,.339,4.5,8.4,.540,.531,2.9,3.5,.828,0.8,4.0,4.8,5.3,0.9,0.5,2.4,2.2,15.7
2020,Bogdan Bogdanović,SG,27,SAC,43,10,28.2,5.2,12.2,.429,2.6,7.1,.366,2.6,5.1,.518,.536,1.3,1.9,.699,0.3,2.8,3.2,3.1,0.9,0.3,1.8,2.1,14.4
2020,Bojan Bogdanović,SF,30,UTA,53,53,33.3,6.9,15.2,.454,3.2,7.5,.425,3.7,7.7,.483,.559,3.9,4.4,.897,0.6,3.5,4.1,2.1,0.6,0.1,2.5,1.8,21.0
2020,Jonah Bolden,PF,24,TOT,5,0,8.0,0.8,1.8,.444,0.0,0.4,.000,0.8,1.4,.571,.444,0.4,0.8,.500,0.6,1.0,1.6,0.0,0.4,0.4,0.4,1.6,2.0
2020,Jonah Bolden,PF,24,PHI,4,0,3.5,0.5,0.8,.667,0.0,0.3,.000,0.5,0.5,1.000,.667,0.0,0.5,.000,0.0,0.3,0.3,0.0,0.3,0.0,0.5,1.0,1.0
2020,Jonah Bolden,PF,24,PHO,1,0,26.0,2.0,6.0,.333,0.0,1.0,.000,2.0,5.0,.400,.333,2.0,2.0,1.000,3.0,4.0,7.0,0.0,1.0,2.0,0.0,4.0,6.0
2020,Marques Bolden,C,21,CLE,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
2020,Jordan Bone,PG,22,DET,9,0,5.3,0.3,1.9,.176,0.0,0.9,.000,0.3,1.0,.333,.176,0.0,0.0,,0.0,0.1,0.1,0.9,0.1,0.0,0.2,0.7,0.7
2020,Isaac Bonga,SF,20,WAS,48,33,17.7,1.8,3.3,.535,0.4,0.9,.419,1.4,2.4,.579,.592,0.9,1.2,.789,1.1,2.2,3.3,1.1,0.7,0.4,0.7,2.4,4.8
2020,Devin Booker,SG,23,PHO,52,52,35.9,8.9,17.9,.496,1.9,5.4,.358,7.0,12.5,.556,.550,6.7,7.3,.920,0.5,3.7,4.2,6.3,0.8,0.3,3.9,3.0,26.4
2020,Chris Boucher,PF,27,TOR,47,0,12.9,2.2,4.7,.462,0.5,1.7,.272,1.7,3.0,.570,.511,1.5,1.9,.775,1.7,2.6,4.3,0.4,0.4,0.9,0.4,1.9,6.3
2020,Brian Bowen,SG,21,IND,3,0,3.3,0.3,1.3,.250,0.0,0.3,.000,0.3,1.0,.333,.250,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.7
2020,Ky Bowman,PG,22,GSW,40,12,21.9,2.8,6.9,.400,0.8,2.4,.326,2.0,4.5,.439,.456,0.7,0.9,.829,0.5,2.0,2.5,3.0,0.9,0.2,1.4,2.2,7.0
2020,Avery Bradley,SG,29,LAL,39,34,23.4,3.5,7.6,.459,1.1,3.1,.370,2.4,4.5,.520,.534,0.4,0.5,.800,0.4,1.8,2.2,1.2,0.8,0.1,0.9,2.3,8.5
2020,Tony Bradley,C,22,UTA,41,2,10.2,2.0,3.0,.650,0.0,0.0,,2.0,3.0,.650,.650,0.5,0.8,.618,1.7,2.5,4.3,0.3,0.2,0.4,0.5,2.0,4.4
2020,Jarrell Brantley,PF,23,UTA,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.7,1.7,0.3,0.0,0.7,0.3,0.3,0.0
2020,Ignas Brazdeikis,SF,21,NYK,9,0,5.9,0.7,2.4,.273,0.1,1.0,.111,0.6,1.4,.385,.295,0.4,0.6,.800,0.2,0.3,0.6,0.4,0.0,0.1,0.2,0.3,1.9
2020,Mikal Bridges,SF,23,PHO,55,14,25.7,3.0,5.9,.506,0.7,2.2,.345,2.3,3.8,.599,.569,1.3,1.6,.820,0.9,3.1,3.9,1.6,1.5,0.6,1.0,2.2,8.1
2020,Miles Bridges,SF,21,CHO,54,53,30.7,5.0,11.3,.441,1.6,4.6,.341,3.4,6.7,.508,.510,1.5,1.9,.796,1.4,4.1,5.5,1.7,0.6,0.7,1.5,2.1,13.0
2020,Oshae Brissett,SF,21,TOR,17,0,7.5,0.7,2.0,.353,0.2,0.9,.200,0.5,1.1,.474,.397,0.4,0.5,.750,0.5,0.8,1.4,0.3,0.2,0.1,0.4,1.1,1.9
2020,Ryan Broekhoff,SG,29,DAL,17,1,10.6,1.3,3.5,.373,1.2,3.0,.392,0.1,0.5,.250,.542,0.4,0.5,.875,0.3,2.2,2.5,0.6,0.3,0.2,0.4,0.9,4.2
2020,Malcolm Brogdon,PG,27,IND,41,41,30.8,6.1,13.9,.438,1.4,4.2,.324,4.7,9.6,.489,.488,3.1,3.4,.906,0.8,3.9,4.7,7.3,0.7,0.2,2.5,1.9,16.6
2020,Dillon Brooks,SG,24,MEM,54,54,28.3,5.7,13.8,.413,2.1,5.3,.385,3.6,8.5,.430,.487,2.2,2.7,.834,1.0,2.4,3.4,2.0,0.9,0.4,1.6,3.7,15.7
2020,Bruce Brown,SG,23,DET,54,42,27.9,3.3,7.5,.440,0.6,1.6,.337,2.8,5.9,.469,.477,1.6,2.1,.730,1.0,3.5,4.5,3.9,1.1,0.5,1.8,2.8,8.7
2020,Charlie Brown,SG,22,ATL,10,0,4.0,0.6,1.9,.316,0.3,0.9,.333,0.3,1.0,.300,.395,0.5,0.5,1.000,0.2,0.2,0.4,0.2,0.2,0.2,0.3,0.3,2.0
2020,Jaylen Brown,SF,23,BOS,44,44,33.6,7.5,15.0,.495,2.1,5.4,.381,5.4,9.6,.560,.564,3.2,4.3,.743,1.1,5.3,6.4,2.2,1.1,0.3,2.4,3.0,20.2
2020,Moses Brown,C,20,POR,9,0,3.7,0.4,1.1,.400,0.0,0.0,,0.4,1.1,.400,.400,0.3,0.9,.375,0.3,1.2,1.6,0.1,0.1,0.1,0.3,0.8,1.2
2020,Sterling Brown,SF,24,MIL,37,0,15.0,1.9,4.9,.387,0.8,2.5,.337,1.1,2.4,.438,.472,0.7,0.9,.788,0.7,3.3,4.0,1.0,0.6,0.1,0.8,1.1,5.3
2020,Troy Brown,SG,20,WAS,50,14,25.8,4.0,8.6,.458,0.8,2.4,.333,3.2,6.2,.506,.505,1.5,2.0,.758,1.1,4.5,5.6,2.3,1.3,0.1,1.0,1.9,10.2
2020,Jalen Brunson,PG,23,DAL,55,15,18.2,3.2,6.9,.466,0.8,2.2,.361,2.5,4.8,.513,.522,1.1,1.3,.824,0.4,2.0,2.4,3.3,0.4,0.1,1.2,1.3,8.4
2020,Thomas Bryant,C,22,WAS,29,23,25.4,5.2,8.9,.588,0.5,1.5,.341,4.7,7.3,.638,.617,1.9,2.6,.747,2.0,5.4,7.4,2.2,0.3,0.9,1.4,2.3,12.9
2020,Reggie Bullock,SG,28,NYK,21,18,26.0,3.8,9.5,.400,1.6,4.8,.330,2.2,4.8,.470,.483,0.6,0.7,.867,0.6,1.9,2.5,1.5,1.1,0.0,0.6,2.3,9.8
2020,Trey Burke,PG,27,PHI,25,0,13.2,2.4,5.1,.465,0.6,1.5,.421,1.7,3.6,.483,.528,0.5,0.7,.722,0.6,0.8,1.4,2.1,0.3,0.0,0.5,0.8,5.9
2020,Alec Burks,SG,28,TOT,49,18,28.7,5.0,12.3,.405,1.7,4.6,.372,3.3,7.7,.425,.474,4.1,4.6,.897,0.8,3.9,4.6,3.1,1.0,0.3,1.6,2.2,15.8
2020,Alec Burks,SG,28,GSW,48,18,29.0,5.1,12.5,.406,1.8,4.7,.375,3.3,7.9,.424,.476,4.2,4.7,.897,0.8,3.9,4.7,3.1,1.0,0.4,1.6,2.2,16.1
2020,Alec Burks,SG,28,PHI,1,0,14.0,1.0,4.0,.250,0.0,2.0,.000,1.0,2.0,.500,.250,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
2020,Deonte Burton,SG,26,OKC,30,0,8.5,1.1,3.1,.366,0.2,1.3,.179,0.9,1.8,.500,.403,0.2,0.4,.500,0.2,1.1,1.3,0.3,0.1,0.3,0.3,0.9,2.7
2020,Jimmy Butler,SF,30,MIA,46,46,34.4,6.2,13.5,.457,0.6,2.5,.248,5.6,11.1,.503,.479,7.7,9.2,.836,1.8,5.0,6.8,6.1,1.8,0.5,2.3,1.4,20.6
2020,Bruno Caboclo,SF,24,MEM,22,0,8.7,1.3,3.1,.406,0.2,1.1,.160,1.1,2.0,.545,.435,0.1,0.1,.667,0.8,1.2,2.0,0.5,0.5,0.5,0.3,1.0,2.8
2020,Kentavious Caldwell-Pope,SG,26,LAL,53,20,25.3,3.4,7.2,.470,1.4,3.5,.415,2.0,3.8,.520,.569,1.3,1.6,.819,0.6,1.5,2.1,1.7,0.8,0.2,0.8,1.8,9.5
2020,Vlatko Čančar,SF,22,DEN,11,0,3.5,0.5,1.0,.455,0.1,0.5,.200,0.4,0.5,.667,.500,0.4,0.4,1.000,0.3,0.5,0.7,0.3,0.1,0.1,0.3,0.5,1.4
2020,Clint Capela,C,25,HOU,39,39,32.8,6.3,9.9,.629,0.0,0.0,,6.3,9.9,.629,.629,1.4,2.7,.529,4.3,9.5,13.8,1.2,0.8,1.8,1.6,2.6,13.9
2020,DeMarre Carroll,SF,33,SAS,15,0,9.0,0.6,1.9,.310,0.2,0.9,.231,0.4,1.1,.375,.362,0.8,1.3,.600,0.5,1.6,2.1,0.7,0.1,0.1,0.7,1.3,2.2
2020,Jevon Carter,PG,24,PHO,40,2,14.5,1.6,3.8,.408,0.9,2.1,.422,0.7,1.7,.391,.523,0.3,0.4,.813,0.5,1.4,1.9,1.4,0.8,0.3,0.7,1.4,4.3
2020,Vince Carter,SF,43,ATL,49,0,15.3,1.9,5.3,.354,1.0,3.6,.293,0.8,1.8,.477,.452,0.5,0.6,.793,0.3,1.9,2.2,0.9,0.4,0.5,0.6,1.6,5.3
2020,Wendell Carter,C,20,CHI,37,37,30.0,4.5,8.4,.537,0.2,0.8,.214,4.3,7.6,.569,.547,2.6,3.5,.736,3.5,6.4,9.9,1.2,0.8,0.9,1.7,3.8,11.7
2020,Michael Carter-Williams,SG,28,ORL,32,0,17.7,2.3,5.5,.412,0.4,1.4,.261,1.9,4.1,.466,.446,1.5,1.9,.774,0.9,2.2,3.2,2.7,1.1,0.5,1.1,1.7,6.4
2020,Alex Caruso,PG,25,LAL,50,0,18.2,1.9,4.5,.420,0.7,1.9,.362,1.2,2.6,.462,.496,1.0,1.3,.785,0.2,1.7,1.9,1.7,1.0,0.3,0.8,1.6,5.5
2020,Willie Cauley-Stein,C,26,TOT,50,39,21.0,3.3,5.8,.574,0.0,0.0,.000,3.3,5.8,.576,.574,0.8,1.3,.619,1.6,4.3,5.9,1.3,1.0,1.2,0.8,2.4,7.5
2020,Willie Cauley-Stein,C,26,GSW,41,37,22.9,3.5,6.3,.560,0.0,0.0,,3.5,6.3,.560,.560,0.9,1.4,.614,1.7,4.5,6.2,1.5,1.1,1.2,0.9,2.5,7.9
2020,Willie Cauley-Stein,C,26,DAL,9,2,12.3,2.6,3.8,.676,0.0,0.1,.000,2.6,3.7,.697,.676,0.4,0.7,.667,1.0,3.6,4.6,0.8,0.4,0.9,0.4,1.8,5.6
2020,Tyson Chandler,C,37,HOU,26,5,8.4,0.5,0.7,.778,0.0,0.0,,0.5,0.7,.778,.778,0.2,0.5,.462,1.0,1.6,2.5,0.2,0.2,0.3,0.3,1.2,1.3
2020,Wilson Chandler,SF,32,BRK,25,0,20.7,2.3,5.3,.429,1.0,3.3,.301,1.3,2.0,.640,.523,0.7,0.8,.895,0.3,4.0,4.4,1.2,0.6,0.3,1.1,2.2,6.2
2020,Zylan Cheatham,SF,24,NOP,3,0,10.3,0.7,1.7,.400,0.0,0.3,.000,0.7,1.3,.500,.400,0.0,0.0,,0.3,1.7,2.0,0.7,0.0,0.3,1.0,1.7,1.3
2020,Chris Chiozza,PG,24,TOT,14,0,10.4,0.9,3.1,.302,0.6,1.5,.381,0.4,1.6,.227,.395,0.0,0.0,,0.0,1.3,1.3,2.4,0.9,0.1,0.7,0.9,2.4
2020,Chris Chiozza,PG,24,WAS,10,0,12.3,1.0,3.4,.294,0.7,1.6,.438,0.3,1.8,.167,.397,0.0,0.0,,0.0,1.5,1.5,2.8,1.0,0.2,0.9,1.2,2.7
2020,Chris Chiozza,PG,24,BRK,4,0,5.8,0.8,2.3,.333,0.3,1.3,.200,0.5,1.0,.500,.389,0.0,0.0,,0.0,0.8,0.8,1.5,0.5,0.0,0.3,0.0,1.8
2020,Marquese Chriss,PF,22,GSW,50,12,19.2,3.3,6.2,.536,0.2,0.7,.229,3.1,5.5,.575,.549,1.9,2.5,.756,1.9,3.8,5.7,1.7,0.6,1.1,1.3,2.0,8.7
2020,Gary Clark,PF,25,TOT,30,0,12.3,1.2,3.1,.387,0.9,2.7,.338,0.3,0.4,.692,.532,0.3,0.3,.889,0.8,1.7,2.5,0.4,0.1,0.4,0.1,0.9,3.6
2020,Gary Clark,PF,25,HOU,18,0,11.8,1.3,3.3,.390,1.0,2.8,.353,0.3,0.4,.625,.542,0.3,0.4,.857,0.6,1.6,2.2,0.7,0.1,0.4,0.1,1.2,3.9
2020,Gary Clark,PF,25,ORL,12,0,13.2,1.1,2.8,.382,0.8,2.4,.310,0.3,0.4,.800,.515,0.2,0.2,1.000,1.2,1.8,3.0,0.1,0.2,0.5,0.2,0.6,3.1
2020,Brandon Clarke,PF,23,MEM,47,2,21.8,5.2,8.3,.623,0.4,1.1,.420,4.7,7.2,.653,.650,1.6,2.0,.793,1.4,4.3,5.7,1.4,0.5,0.8,0.9,1.7,12.3
2020,Jordan Clarkson,SG,27,TOT,53,0,24.1,5.5,12.0,.464,2.2,5.7,.378,3.4,6.2,.542,.554,2.1,2.5,.838,0.7,1.9,2.5,2.1,0.6,0.3,1.2,1.4,15.3
2020,Jordan Clarkson,SG,27,CLE,29,0,23.0,5.0,11.2,.442,2.0,5.5,.371,2.9,5.8,.509,.532,2.6,3.0,.884,0.7,1.7,2.4,2.4,0.6,0.3,1.3,1.1,14.6
2020,Jordan Clarkson,SG,27,UTA,24,0,25.5,6.3,12.8,.487,2.3,6.0,.386,3.9,6.8,.577,.578,1.4,1.8,.750,0.6,2.1,2.8,1.7,0.6,0.3,1.0,1.7,16.2
2020,Nicolas Claxton,PF,20,BRK,14,0,13.1,1.9,3.3,.565,0.1,0.5,.143,1.8,2.8,.641,.576,0.6,1.4,.474,1.4,1.7,3.1,1.1,0.1,0.6,0.6,1.0,4.4
2020,Chris Clemons,SG,22,HOU,28,0,8.8,1.8,4.4,.403,1.2,3.3,.355,0.6,1.1,.548,.536,0.2,0.3,.857,0.1,0.7,0.8,0.8,0.2,0.2,0.6,0.7,5.0
2020,Antonius Cleveland,SG,25,DAL,6,0,3.7,0.3,1.0,.333,0.0,0.2,.000,0.3,0.8,.400,.333,0.2,0.3,.500,0.0,0.5,0.5,0.0,0.2,0.2,0.2,0.3,0.8
2020,Amir Coffey,SG,22,LAC,6,0,9.0,1.5,3.0,.500,0.2,0.8,.200,1.3,2.2,.615,.528,0.0,0.2,.000,0.3,0.8,1.2,0.5,0.2,0.2,0.3,0.7,3.2
2020,John Collins,PF,22,ATL,30,30,32.2,8.4,14.6,.572,1.3,3.6,.355,7.1,11.1,.642,.615,2.6,3.2,.814,2.6,7.6,10.2,1.4,0.6,1.6,1.7,3.7,20.6
2020,Zach Collins,PF,22,POR,3,3,28.7,3.0,6.3,.474,1.0,2.3,.429,2.0,4.0,.500,.553,2.0,2.0,1.000,1.3,2.7,4.0,2.0,0.0,0.7,2.0,3.7,9.0
